hours_sleep,days_exercised,study_hours,social_score,attendance_pct,gpa,family_support,screen_time,concentration_issues,appetite_change,label,cluster
6.1565687061385415,0,1.9182012366648935,5.551458844343402,76.22494517424451,9.286957894724134,3.305640162674141,6.989217550305966,0,Decreased,1,1
5.480753319498364,3,1.9402941075567224,1.822620697269293,74.22808737669935,2.797132645768163,3.989096245593457,6.748625226516355,0,Decreased,1,1
7.471370998892911,2,5.663969618499884,4.053550641967115,77.35015078209986,7.651395474883107,6.564470085213803,7.896887086274675,0,Decreased,0,1
5.637963886718183,1,0.8008475768969356,7.246672900847935,80.49511064219246,4.860026183784479,2.796272567827939,3.858428035695237,0,Increased,1,1
4.881544447997063,2,2.669572464189457,5.094241432809807,84.41404196879556,7.748665760198412,4.127970822441057,1.6122848355624848,0,Same,1,1
9.19847315338233,5,3.568054822144464,6.6488286739728455,87.82546954133338,7.1918908035618685,7.658183453161195,5.172508751842654,0,Same,0,1
6.661335549270197,6,3.722745203680105,9.416279500819083,40.73961650285867,7.953589789660825,10.0,2.9560460330557725,0,Same,0,1
7.101292307031886,3,3.141813429967688,7.596515173022041,75.30819330703882,6.251128578258017,7.193972048882512,2.362448111557039,1,Increased,0,0
4.862877720679815,6,4.291639562191846,5.232895844249356,80.30116027172753,4.190139832271273,3.7068458945567815,3.1993035585301706,0,Same,0,1
6.183425913212226,2,4.885711511635623,3.7225270745106815,100.0,6.324447713114997,5.082214574819222,11.213284811334216,0,Increased,1,1
7.166383884564799,3,4.96927509091866,0.0,72.03996869941442,7.610271452709675,6.078972515381445,5.34031158518961,0,Same,1,1
5.273509633866546,1,1.5283923826643466,4.5790376938178685,86.95355941719895,8.523088493012835,5.126437623410731,5.90476959090247,0,Same,1,1
7.563547027518508,4,2.931689804142405,4.184968760457878,100.0,5.242253049291213,8.257645416842333,1.944092982489365,0,Decreased,0,1
6.099041965121793,7,5.889525723753875,5.975915485988439,69.24437764063272,8.540590640309526,6.543683707535561,0.3906176030184252,0,Decreased,0,1
6.562459375310085,4,5.289294375147745,4.615236932563281,89.72770271037282,6.028191565530218,8.269630962274675,2.952368392202985,1,Same,0,0
6.097440081655905,2,0.7542810970378722,4.199037351408014,75.37273799278576,7.543674822391789,5.213890524255927,8.595488963021872,0,Same,1,1
9.778417276763406,4,4.202959800704403,0.5515026737319486,78.94439509252919,6.235159070701551,9.31375054930314,5.835688665191302,0,Decreased,0,1
6.979754162893099,0,0.0,2.6500804271248337,75.36266999256023,7.273255941568152,5.583786039296135,6.496487728610981,1,Increased,1,0
5.41343360656615,6,3.593869804120739,6.191627602001393,76.21771229900936,8.337816451855412,3.572025327155021,6.846415098005154,0,Same,0,1
8.233817368154783,3,7.295534033491954,9.289769077831735,100.0,5.159478884067196,10.0,3.5216265505043056,1,Same,0,0
5.168734525043467,3,1.6042145654620277,4.756186540635942,95.13347046485998,5.980141154879753,1.437555632597208,8.469913959933418,0,Same,1,1
7.313295392507133,3,1.831353909016836,5.819527683935308,98.2208543414345,7.27744388101313,4.153153186737681,3.417981001944544,0,Same,0,1
4.060494814180337,4,5.028059563145719,7.381195392382013,90.90392184203796,10.0,4.432430370424013,8.515580898156383,0,Decreased,0,1
5.007720926652354,0,0.4143969695807081,2.972765159499376,65.7249185391765,5.705215431749758,10.0,6.105755390338352,0,Same,1,1
7.295291853803685,4,2.234489940229922,5.9170351082136055,89.73949564387968,10.0,10.0,0.5273871143841946,1,Same,0,0
8.107699869993116,1,4.692882275163505,3.148774734169604,97.87515537408817,10.0,9.734820359105496,3.1299762834986624,0,Same,0,1
7.257052421784956,4,2.231428304621194,7.162061096227529,74.75920631153066,6.854033273947613,5.173353344059171,0.5376536678197388,0,Same,0,1
6.826527576417639,5,3.028060025578057,5.378507619879332,96.58392000593352,6.55277121070015,10.0,7.9082053319855214,0,Same,0,1
6.548344456616067,5,4.988371420630069,5.7461295349536,93.45203451824896,5.961902202002962,6.920880009602428,4.9381614479939975,0,Same,0,1
4.782217014448859,3,4.343092167073123,3.0435035064535274,100.0,6.897696204500996,8.443158425757806,0.0,0,Same,0,1
5.920233687407937,3,4.033636792590804,6.767580899026962,79.98660384983657,4.889920851160663,6.449238452765518,5.939367204299145,1,Same,0,0
6.309041843560319,0,2.8217554414599224,10.0,71.82866821269128,6.885641474019104,5.876333571691871,3.6570893440292,1,Same,0,0
8.585683339328373,5,4.240122230537911,2.480220761429485,80.66046268752945,9.245320410776284,5.370553315184052,1.2904853624166917,0,Same,0,1
7.515427434352692,2,3.252534639800486,4.15060248088119,100.0,6.083372406284924,5.475900016452094,9.194914592421744,0,Increased,0,1
4.355439766955899,3,4.415611219851569,5.5790186854202295,63.05912942989645,6.638913544016424,7.521229121695197,5.268214665241446,0,Same,0,1
7.486125954092192,2,2.5061359497640434,6.966015529989541,60.17949141482761,4.448289288599137,6.91799949693847,4.266421494216719,1,Same,0,0
6.422376579375525,0,3.1348620512409178,3.601134286776328,86.07274334717935,7.561093132196565,5.92132157449079,4.001438047534958,1,Same,1,0
5.984616999541062,4,1.5200844148959722,0.0,79.68892848671013,7.396722527427061,9.773809981747137,1.2168013271055695,0,Decreased,0,1
7.917514433261302,0,3.429984779987528,8.397973735410062,85.09273471810822,7.095553539648656,0.0,1.7386277510397266,1,Decreased,1,0
8.546499283743927,4,1.8779982727423103,6.9012652989603565,96.34374125483038,6.674759424666785,7.274718119802987,8.212291962187708,0,Same,0,1
8.396920178674298,2,1.2719070996760131,0.6426311737833377,78.36916784657377,6.560863121841318,7.794346766647449,3.8152928255357024,0,Increased,0,1
5.741173715166042,0,4.017322295710776,3.4810780205511103,62.52393002883255,7.752850350551008,8.867407170637923,5.055169252342159,1,Same,1,0
6.5361814362231785,3,3.9254795517153207,8.920456073818315,100.0,6.956775097617065,5.837821397366597,0.0,0,Same,0,1
7.496895147105346,0,5.065747469897145,8.619491046144665,73.03326055073468,7.472457807332998,6.519800168459894,1.704769910511236,0,Same,0,1
8.463317690683539,2,2.637748860849802,7.346600056697362,72.29155453585483,7.322474226181822,8.464870958286802,6.524531299686882,0,Same,0,1
6.281238643232065,4,4.316105693673512,4.559718915100343,98.24464016467115,8.685140930643643,9.72791601070045,5.944279400284584,0,Same,0,1
6.721511535004274,0,4.601595144547327,5.207468547031275,80.38613054750178,8.015491146062582,5.24866003705308,9.38343799681079,0,Increased,1,1
5.340497538990958,5,4.389547615663189,4.672685487184684,84.23932177558227,7.289292764725286,6.667439457818901,8.357390829078065,1,Increased,0,0
5.205690063878993,0,1.848692634395716,7.820599458172094,90.7934814887238,9.27763304597827,10.0,4.423222568787942,0,Same,0,1
8.218788733591296,1,3.798726964542378,2.8103939837622245,98.00299723731996,7.630402793584842,0.689932310302872,6.182383911783178,1,Same,1,0
9.034360042856235,4,4.228280592109323,2.9855008627894883,80.99847168181874,8.957444033185627,4.274968500463537,4.208491392742316,0,Same,0,1
6.891984817629499,2,3.514356933815884,7.525686467090039,100.0,7.910413912579957,9.664589946507409,10.13702454659662,0,Same,0,1
8.505299346838036,0,0.0,4.889096361221096,59.37040181518233,4.237121381602686,8.731344584020757,7.872536740130999,1,Decreased,1,0
7.542454037571451,2,3.82097924794696,8.44616838863452,94.11744684343692,8.957252144978995,7.306113027316735,5.424212727144378,0,Increased,0,1
6.032320368092313,2,7.925062078794484,3.321219482548636,74.92566930378811,7.202764362014004,4.8785078172272,5.500986962190878,0,Decreased,1,1
7.5420934082626205,5,2.7799214624860347,4.863054099152937,100.0,6.922067843648833,3.795453752536452,8.61212571814952,0,Increased,0,1
9.307054849698954,2,2.043845804289358,2.6939675378901167,86.70453374596654,7.422022521234366,4.521960951894066,6.448944617784618,0,Same,0,1
6.946260941335073,5,4.246697119422796,5.0184067035589175,76.92513601588718,6.482525257064399,9.870020552046732,8.896570042675215,0,Same,0,1
9.346965483721007,6,4.124756420933143,1.3036326575030026,92.9540931162596,7.340543290583418,4.4288932771116345,0.0,1,Same,0,0
3.070382343865384,3,5.885470330832829,3.7809164476125927,95.718260166487,6.112185900485361,6.253557410599145,6.153070653746996,1,Same,1,0
8.232853756562836,6,0.9842636881822244,1.4093653376797055,92.70272947430364,8.911408388101556,4.1157308878456345,3.711412838296537,0,Decreased,0,1
7.130570602357257,2,4.962760505149985,6.734808082978145,72.64364512440328,6.829617829568424,8.106935075247566,9.39094496906998,1,Same,0,0
6.551488974301199,7,4.680844122502927,6.791473349399129,79.19179451653498,6.426124235916349,4.653184299133897,8.865996717974573,1,Same,0,0
7.137641164803253,0,3.215706926118908,0.6743431737891372,84.95112595454277,5.612611276421089,5.756015274613964,5.082089522753266,0,Increased,1,1
4.018646628098661,4,4.17737463584338,8.334714363751432,84.50488416819927,7.403163683722962,1.7915446673929356,8.839077447027579,0,Decreased,1,1
6.670492168243732,3,5.558914963196715,10.0,93.99694570526016,7.280660650187638,1.9665794094876503,9.457786299981263,0,Same,0,1
7.53566885726762,2,5.244630760056901,5.115015966840852,60.8211852099207,7.58263692051626,6.019182983303765,5.186016679815368,0,Increased,0,1
9.216841067112274,4,1.2139613758525427,3.397214349438388,89.01192465464204,5.459122168742306,2.687107112005595,11.179834431079644,0,Same,0,1
6.222594672589529,4,5.140316373510969,10.0,81.52022374676032,4.598228201782641,10.0,4.921647118325694,0,Same,0,1
5.787259595660219,0,3.3706227899349632,1.7025787542437234,74.93799260339257,7.938386953759839,0.8461922197193763,4.463697624160227,0,Same,1,1
6.247364434623195,1,3.645748196031031,5.050266167172746,76.09015866676481,9.226962792814762,3.99956175333974,7.164681471460858,0,Same,1,1
8.373103176553112,4,3.646393982003389,5.449055681579809,82.42554802578444,5.460469566415156,6.041752168168876,4.115523172144215,0,Increased,0,1
7.493126664489527,4,3.19951402240348,8.362869051131037,41.78697874648579,9.384161925342548,5.087167655510539,5.213349439487234,0,Same,0,1
6.205359694349442,7,5.88341499421413,5.899347437816971,76.5845251505014,7.425866588104571,3.2396363583402024,8.523586060127275,0,Increased,0,1
7.769901149670034,5,3.332564080301576,3.753415260528872,74.49022210424448,6.989405643173756,3.60518040126183,5.048047130543176,1,Decreased,1,0
7.14561632402206,7,1.2609077432336626,2.6220390740301096,91.3933985118715,6.403676955181333,3.523364806251904,0.7624555175617314,0,Same,0,1
8.452967485799334,4,2.712940288060542,4.1454454493846615,75.33367980987376,4.923222970862505,5.283195762949843,5.918298469622991,1,Increased,0,0
5.946920359183972,2,3.857389433620951,2.48268159763714,82.41863439795412,8.481592773886899,10.0,3.2592660523690133,1,Same,0,0
6.508506780103348,0,5.9584295685941004,5.119563299461707,100.0,5.836590457843595,6.194843241395525,7.163177893236365,0,Same,1,1
6.411837770301764,5,4.706189369897667,3.589509550348784,96.93221823778508,5.830289986393599,8.957251223468809,6.740474289565614,0,Increased,0,1
4.804727577801822,4,1.798929442505912,1.2649055167756234,95.82725679932145,8.487889464830431,7.267440864570354,8.678500870416306,1,Increased,1,0
7.444180415596864,0,8.470379833357782,8.13786447093726,79.00153083506977,4.17552482999241,8.784655994955552,7.268830751981742,0,Same,0,1
7.391582908269834,2,4.029550621955959,3.755818691427401,91.51638735147584,4.71460328399775,0.0,7.725610709145162,1,Decreased,1,0
7.007670184963692,7,6.050781475998029,1.8296579875617187,82.19322639455687,6.972798634737877,5.238854947129426,3.3272580996557166,1,Same,0,0
6.64811929993728,3,3.1965711328455417,4.579352163781146,82.64688147187674,7.439926643507278,9.267838557876784,7.009966239726256,0,Decreased,0,1
4.876943886924378,3,4.566718489410899,5.170928914919147,89.9162241249586,7.7271019719533856,4.570660443126666,9.921128223400723,0,Same,1,1
6.369032015851961,3,5.17893700903681,0.6338331860524162,77.8360769389488,6.547302259905621,10.0,3.278375228408082,0,Same,0,1
6.485928225209846,1,5.936389423508512,5.829119167814407,100.0,10.0,9.709725384419404,9.499345729317746,0,Same,0,1
5.796584096167572,2,5.6147366107564505,2.3821060782743384,83.07843832482476,6.658161161851249,4.827173209681344,3.6266247719966738,0,Same,1,1
6.758071432500986,2,5.244394000145956,9.277572022976967,92.42032679511598,6.653820771845917,4.742091202384108,2.8700718873750644,0,Same,0,1
7.606076285221808,0,2.869826537611783,6.309901280191837,100.0,5.804519996779184,3.465985394113828,5.740501108387095,0,Increased,1,1
9.829278851815795,5,2.356507916087877,4.000250024726709,97.3798452949021,7.185860224781607,4.426014420340506,6.789776040322024,0,Same,0,1
7.261866719247759,3,4.165215020648395,3.137080574206624,68.09297076771371,7.922441848070162,2.918527339577712,7.279375309930662,0,Same,1,1
7.386325586084147,5,5.366256144682138,4.73758073109094,90.3387507401186,8.80536708180019,7.072027951082514,2.595593948066996,0,Same,0,1
6.888331126350749,6,3.054558598446786,6.531976853958224,95.20863273352776,4.766073603339673,2.3598837666339163,6.086350243135726,0,Same,0,1
4.121843177051438,1,5.630343931428773,4.936264678537001,95.70235626592898,6.631006992466449,7.509332540475555,3.286113571291237,0,Increased,1,1
6.960229186826175,4,6.405233490972359,4.457102982157858,71.64046199062443,7.670055416213716,7.570196742250621,1.2776943598235584,0,Increased,0,1
7.09034531491154,3,1.6673581618531603,5.145925727044739,77.11557715579211,7.880586301891803,1.8469889870401928,2.678159211168038,0,Decreased,1,1
10.69486316872793,6,1.82615859240744,3.490352671907613,96.93469882889946,7.0098229867068085,9.87454651582085,3.1227490851104545,0,Same,0,1
6.711458552828316,1,3.219249882189327,4.141985182892406,75.85887555180825,7.813635954298153,7.284023236038054,6.303987900881268,1,Same,1,0
7.452321013500419,4,4.115225336378392,0.0,81.40364732002823,5.786554160611299,7.874245053612173,7.880534157671671,1,Same,1,0
6.947932345442135,4,2.4508659724658983,7.434315577130919,100.0,9.336858148477535,4.103336996143069,1.316983425311833,0,Decreased,0,1
5.246982943570702,2,6.204405357734289,5.746994450804404,84.42640899538252,8.488942154469145,7.555947796182797,5.879902685520139,0,Increased,0,1
8.71423422177253,0,4.348133723036902,3.066360389916425,76.27871034599389,4.9826083194022415,8.815983624305165,2.058254535572734,0,Same,0,1
8.127899549030161,4,3.578894096481479,9.746837453388096,74.46859171764514,5.387345427824867,5.753479002488307,6.572713522535,0,Same,0,1
8.186547920564571,4,0.6281809522629449,5.217541200980967,88.99263195502226,5.429617374839641,10.0,3.4431735474906304,1,Increased,0,0
5.635918817807892,2,0.8683683671449858,2.409641070062008,69.00222389827348,8.016954956344792,6.110161587282344,2.371677454941803,0,Increased,1,1
9.10419146640415,4,4.062018500563613,7.141843553676146,82.03196843324298,5.072908350373799,8.851964501131185,6.999161288368937,0,Decreased,0,1
4.897223405811578,2,0.0,5.995120541273156,88.99876641988025,6.503463498687879,6.732522018146637,3.532693486387263,1,Same,1,0
7.880285640700405,4,5.525274819288144,5.986449963710548,100.0,7.682056594625162,7.463803832142169,4.210090121618254,0,Decreased,0,1
10.285683438714967,1,3.1836923112553595,3.935610988371024,93.01057696443996,6.900751098180348,1.8216693309130692,0.0,0,Same,0,1
5.514195512303967,6,9.986185939189468,6.126239309445086,76.43121858421385,7.388331273569059,6.927634345538408,7.366378403558684,0,Decreased,0,1
6.150553405595842,2,8.115832501232221,4.345604274447264,99.14103181076464,5.401295932976863,4.162562246856835,7.052271302922768,0,Decreased,1,1
7.1494770476314615,2,3.1371018615049664,6.389853629114605,81.40581954943028,7.892281560095867,3.8840042355557807,5.013644610703285,0,Increased,0,1
6.244786518825701,0,3.28732599493737,0.2376388649734027,70.17156373540709,6.080182161286006,10.0,1.1810476466106024,0,Increased,1,1
4.674004853400801,0,5.49116302800406,3.915316342552027,82.93550368881434,6.513070488403088,5.465574379844128,8.023422945836908,0,Same,1,1
7.102844462209041,3,6.906345219836076,9.305387744520488,100.0,7.356597591858979,3.4917454225612583,3.334341534098022,0,Same,0,1
5.406544429410843,2,0.2239418851279664,3.0823313614992487,86.9828806007791,7.154617332296272,5.102170929727813,3.8666163747485296,1,Same,1,0
7.710388645952772,5,0.0,3.490404256267033,85.15026237195744,7.03597002852339,2.7488744276952155,10.780110140898827,0,Same,0,1
5.620863648649295,0,2.255930388891237,3.8800966538750634,100.0,5.874059767034867,9.584711170490674,3.240908889726926,0,Same,0,1
9.324901607526307,2,4.665475166347729,1.962984660278392,67.82374183534688,6.550675883201212,4.260798139583713,6.85552490606625,0,Same,0,1
5.825120061495644,2,4.493747181015194,0.0,69.57281063136674,7.003275386255554,7.323249834859173,6.405230655206544,0,Decreased,1,1
6.516907725691486,0,5.6395429099677,4.423534003690968,65.60984234839802,4.937372150249373,9.390266785525814,5.975430482200213,0,Same,0,1
8.220275826054504,0,1.1006049432693836,5.339648560204142,89.47177823776066,6.3062005505299314,4.749618296963177,5.705001356386277,0,Increased,0,1
5.153703525349068,3,0.0,4.86873732865337,86.9979175253815,7.581519818549269,7.330056080681965,5.940971404722999,0,Increased,0,1
7.341189901906194,3,5.216028390604291,4.637803595130283,100.0,5.083845094231986,3.424784862738925,5.679851477351351,0,Same,0,1
8.960714131423643,3,1.8436074540695309,5.107602177125969,87.92170092564125,8.73487247739136,10.0,4.870204103059848,0,Same,0,1
4.588775148158159,3,0.0,7.55710367887691,80.15011408624837,8.904419893899764,8.340950336541555,8.778207810276855,1,Same,0,0
7.276950787798456,3,3.790127491918763,4.523884535176958,85.02153847453728,5.132274136059872,5.518483903097985,1.7183485980018045,1,Increased,0,0
7.389824191372635,0,5.086351376437355,3.564793557281826,86.4124890215315,9.036429449575207,4.06791567277759,7.553645260038442,0,Same,1,1
8.172734307665966,3,3.2558857357574453,4.297186287779784,64.938864720062,6.784627616931799,5.715008617900934,7.055855746718879,0,Same,0,1
5.144573933682877,7,2.5843032276350213,6.44836689939194,100.0,7.627771838735582,5.150040694121202,6.745997803323503,0,Decreased,0,1
5.019315080373586,3,3.181275535708187,8.530067196358123,91.23845221722294,6.25502342180763,10.0,7.792448569100321,0,Same,0,1
7.782912348425347,4,2.758834475198434,3.429640652077054,87.52009969627107,8.384567240840143,2.936163194462744,4.768501511829018,0,Increased,0,1
7.445477009849779,2,0.8039057761196657,5.247334467572209,92.38196781134296,7.609141028273001,6.337003558225509,0.3275648104328086,1,Same,0,0
7.375739275518815,5,2.0706386460191366,5.845893604839899,93.51293176703926,5.778770115103595,5.954154833415725,4.819268350713785,0,Increased,0,1
7.519672314245463,5,4.542559810027629,2.5185549831779426,83.31335817397083,5.252197000052068,5.706474249137826,2.522014455938614,0,Decreased,0,1
5.979962917632264,3,4.143357082753,5.051042918032295,77.42510636511159,4.809546347186166,5.728458362654144,3.1703519753548406,1,Increased,1,0
7.348380545741505,7,3.8361196119336407,1.3358153566447624,92.19340823586045,7.281912664649135,5.709822974698791,1.8939508154189704,1,Same,0,0
7.439608709948022,0,1.509703036293241,0.577374240651503,89.62853008637742,7.858707117669604,8.18266516583025,3.8066378538904138,0,Same,1,1
5.928472872960448,0,3.136993675728666,5.916866019730643,75.2813188109271,7.976448518169162,7.522461116231088,3.508440765041377,0,Decreased,0,1
9.798661766717135,5,0.0,4.040313146673043,100.0,6.8230283580889335,7.047279028431966,0.0,0,Same,0,1
7.710749381367681,5,3.8569533277707793,5.505701019053047,88.5202244358758,5.264505316503454,0.0,6.750554778205723,0,Same,0,1
5.2130447541960265,0,6.357715415627135,4.9552625574791245,93.75783234721158,5.976887802964326,6.74948718540791,10.550804645012205,0,Increased,1,1
7.984830412950744,2,0.5517357359157886,2.5589998783405066,100.0,8.728522958442888,1.8609015995747933,6.515592983740722,0,Same,1,1
5.5379774946590175,0,2.3281446533644896,4.886864245089159,85.26266585397802,6.273057153099878,7.615800407839563,4.492690108664431,1,Same,1,0
8.180626905613678,2,4.158213557420259,1.917246737462862,88.80342408380939,7.215126446022214,9.686243418926288,4.863134010809461,0,Decreased,0,1
8.737893368511106,5,6.005685268854967,8.4774308950035,94.7203268620734,5.386524274637669,3.684402218528623,3.94753532996706,1,Same,0,0
5.7689765224724345,3,2.6035507673997014,1.6100741378500905,76.30166699439937,7.504874568188552,5.345548194143233,5.225103959667396,1,Same,1,0
8.445064193866482,2,2.1154993414682077,4.510536822578547,85.64861995415201,6.313473157481384,4.501610737367508,4.907479764816916,0,Increased,0,1
7.619171390404747,2,0.0,2.394321029881879,86.50658303981378,8.570069070663646,9.088579439392005,2.897378924004264,1,Decreased,1,0
8.233090239991736,0,3.7068762586162127,6.426052933401989,73.52729737979926,8.16033655931022,6.237569713180183,9.207220972369578,0,Same,0,1
9.845189473980922,2,7.584152080287488,4.171421571796243,100.0,6.25644108013765,10.0,1.2821144107255726,0,Increased,0,1
6.631917825995695,4,4.054716923929352,3.7033332009469744,68.11247867809118,6.810003958978505,7.034385507368469,6.795828857985615,1,Increased,0,0
5.869395753463765,7,3.455442041632573,7.133003862628886,69.42275315575411,6.173325639939057,6.6061254515895484,4.747005931706171,0,Same,0,1
5.665728355561715,5,4.144164621533971,5.07357647919388,100.0,4.870850205182485,6.1705169565070905,9.75207953766436,0,Same,0,1
5.776284572551843,0,3.477815992102796,6.291611114839919,93.55919500955852,5.713836355679176,8.044980248143341,5.852161498120553,1,Same,1,0
6.884347435878844,6,1.8739712554797403,2.546685158706338,72.68842219023067,7.29732599158123,1.6557845043866417,4.10023615704188,0,Increased,0,1
7.511727962224966,5,5.146559831355411,1.4879576401812329,92.28746818122032,7.487889247344373,6.213359888801275,4.3807320039137565,0,Decreased,0,1
7.415036198995028,5,3.951523046223509,5.268019905100334,100.0,7.2228218553889585,5.824883890680088,5.099766736299403,0,Same,0,1
8.240774873554036,3,3.5352265038673147,4.202884111263172,84.63684330883618,6.547400419062046,7.813547067894415,2.143023262508998,0,Decreased,0,1
7.0195028378168605,2,1.5492679454435,6.566086681134861,100.0,8.399599908581479,5.530745985314908,3.082826187205221,1,Increased,0,0
9.180301115735976,2,6.107015863869519,4.800228868343626,64.31125826958358,7.095312856841406,3.403163914593325,0.537640077020356,1,Same,0,0
6.603014750143066,0,4.82940549066622,5.512688348086575,93.32588144630922,8.05488074214392,6.018376687299248,2.692557754064765,0,Increased,0,1
11.080253749884427,1,2.394158325265396,0.9415436751468916,98.99834003465205,4.339337301696222,3.2928986778291414,5.234766204151125,0,Same,1,1
7.938501021647509,1,5.503649707363874,9.721092349035642,95.69612681926296,1.1163996225724864,1.1868444685312864,5.750437623211303,0,Decreased,1,1
5.714263665375576,3,2.504858323229586,4.58939503741992,82.54773128025222,7.42568204175712,7.817806203713732,0.0516757625089949,0,Same,0,1
5.393661252908331,4,1.935993014977926,6.743967425847997,81.51470221586621,4.862851519417766,7.447653931736676,4.656970742389499,0,Increased,0,1
7.723708622864778,3,1.9805937650394256,2.9097708244509337,90.32974205304708,6.681322445930416,7.167727359983936,6.4085248770553305,0,Increased,0,1
6.664805822011224,0,0.0,5.770024755543353,94.78905383982485,6.546854438463091,9.257321054864528,4.592719516559412,0,Same,0,1
8.071000741138137,7,4.443084760836412,1.7428880911881368,92.22968123538836,9.381100903623306,4.337420274240187,3.415528385555499,1,Decreased,0,0
7.709856436860317,6,0.0,6.1301695956491775,97.48069468952067,7.59999482941541,2.4222146430718623,3.9695971373794654,0,Increased,0,1
6.890756631014691,5,1.0431123374684748,4.110064789035418,72.77356051519918,7.248788540198009,5.824925557979888,3.6480916125569447,0,Decreased,0,1
5.729809422897393,7,0.0,5.072976259838919,82.26674825051639,8.25548673195051,5.131249250735224,3.4081736022298568,0,Same,0,1
4.727729162971203,3,3.327860614418214,6.744935075325244,73.71980881451495,7.552746380258558,3.894260708074828,5.434558813112121,1,Same,1,0
6.330227571899468,7,3.199359079456256,1.9186492219493,80.3666466869663,6.31348451051735,5.80037711628051,10.769220569338628,1,Decreased,1,0
8.284598191485209,0,2.846607573627272,3.288770673468008,97.18265070177166,8.60721389538184,4.470987134488539,3.140750207737041,1,Increased,1,0
7.321140616195306,2,1.4148446106588477,6.143310702716914,86.29580704870274,5.335374808167589,1.4099867916079225,4.204643418346433,0,Increased,1,1
5.131391831932018,1,1.15553249312672,10.0,100.0,7.484870781300343,4.897058273015599,4.870755151561921,0,Decreased,0,1
7.259771388776773,1,4.428739727093149,4.654794163346296,87.3208764062766,4.6786453087955335,3.159062083240357,3.281613914104266,0,Same,1,1
7.577976069593255,0,2.3988961365830246,6.477840294809831,85.71630256695684,7.305915786273992,6.579120179027306,7.745589508808566,0,Same,0,1
5.674213845698301,4,4.132716643072289,4.7325713253538,86.2741950332826,7.289484462659394,4.3599131043983625,0.0,0,Same,0,1
7.230587658918292,5,1.729502627751555,9.855613986890749,77.34629568568077,9.514682442871994,8.77907868535263,3.672352074053311,1,Increased,0,0
7.087313077669,3,3.862125485542165,0.6319458325868608,84.30596065146888,4.652539159837331,10.0,7.045784340799905,0,Decreased,1,1
5.2855445532540655,0,6.106556074632128,5.236552611673395,98.53345632533976,6.098669236219282,7.698453432529765,4.264764229028415,0,Decreased,1,1
7.536681040522425,5,4.672331600785567,0.9361399160948478,86.36764801753327,8.234023639861215,2.1224345450417,2.9479026028742714,0,Same,0,1
7.841176789552351,4,2.6751723635670395,0.0,75.47848324139835,7.502975884595962,9.762989997197598,6.101891886096911,0,Increased,0,1
8.624576864762915,2,4.014397940711855,5.743655132794541,73.89898455425637,7.270457577006255,9.939301125934414,7.26585808849288,0,Decreased,0,1
8.580703078052355,4,3.018669650939574,5.348744490368647,79.59757730000987,5.565796445562191,6.046976278269852,5.526588613037646,0,Increased,0,1
4.933495948064364,2,3.515760369389456,4.287907655644497,85.88636121293057,6.113772477862856,9.30731540083883,2.996949100467792,0,Same,0,1
5.593262440127316,2,2.848777895702993,4.734514774900617,99.32303842571514,8.867561512334884,4.620812154883305,6.140508297879358,1,Increased,1,0
7.77255290081299,6,3.1713295882292174,10.0,68.91413630360276,6.922736209369108,1.3343851628760266,3.9948767493130255,0,Decreased,0,1
